[22:52:11] [main/INFO]: ModLauncher running: args [--username, Mirakuru_Myuujik, --version, forge-47.4.0, --gameDir, V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus, --assetsDir, V:\Minecraft Schenanigans\Curseforge\Install\assets, --assetIndex, 5, --uuid, 9650f2624ceb415cb0e03dca0f42f782, --accessToken, ????????, --clientId, d7bde2-49c390-ec9922-4156d1-d7fa60, --xuid, 2535457944480846, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, V:\Minecraft Schenanigans\Curseforge\Quickplay\8dacfa6e-cd53-4e94-9869-c2e68476f0eb.json, , , , --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[22:52:11] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.17 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[22:52:12] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[22:52:12] [main/INFO]: Trying GL version 4.6
[22:52:12] [main/INFO]: Requested GL version 4.6 got version 4.6
[22:52:12] [main/INFO]: LOADING STAGE 1 - Services Initializing
[22:52:12] [main/INFO]: LOADING STAGE <Services Initializing> elapsed 3 ms
[22:52:12] [main/INFO]: LOADING STAGE 2 - Services Loading
[22:52:12] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/V:/Minecraft%20Schenanigans/Curseforge/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[22:52:12] [main/INFO]: LOADING STAGE <Services Loading> elapsed 65 ms
[22:52:12] [main/INFO]: LOADING STAGE 3 - Mod Scanning
[22:52:12] [pool-2-thread-1/INFO]: GL info: AMD Radeon RX 6600 XT GL version 4.6.0 Core Profile Context 25.12.1.251128, ATI Technologies Inc.
[22:52:48] [Forge Version Check/INFO]: [ad_astra] Found status: UP_TO_DATE Current: 1.15.20 Target: null
[22:52:48] [Forge Version Check/INFO]: [controlling] Starting version check at https://updates.blamejared.com/get?n=controlling&gv=1.20.1
[22:52:48] [Forge Version Check/INFO]: [controlling] Found status: BETA Current: 12.0.2 Target: 12.0.2
[22:52:48] [Forge Version Check/INFO]: [bookshelf] Starting version check at https://updates.blamejared.com/get?n=bookshelf&gv=1.20.1
[22:52:48] [Forge Version Check/INFO]: [bookshelf] Found status: BETA Current: 20.2.13 Target: 20.2.13
[22:52:48] [Forge Version Check/INFO]: [coolcatlib] Starting version check at https://raw.githubusercontent.com/ixDarkLorD/ModResources/refs/heads/main/updates/forge/coolcatlib.json
[22:52:48] [Forge Version Check/INFO]: [coolcatlib] Found status: AHEAD Current: 2001.1.0.0 Target: null
[22:52:48] [Forge Version Check/INFO]: [spanorama] Starting version check at https://raw.githubusercontent.com/suppergerrie2/PanoramaMod/master/update.json
[22:52:48] [Forge Version Check/INFO]: [spanorama] Found status: UP_TO_DATE Current: 1.5.2 Target: null
[22:52:48] [Forge Version Check/INFO]: [copycats] Starting version check at https://raw.githubusercontent.com/copycats-plus/copycats/multiloader/update.json
[22:52:48] [Forge Version Check/INFO]: [copycats] Found status: AHEAD Current: 3.0.4+mc.1.20.1-forge Target: null
[22:52:48] [Forge Version Check/INFO]: [unifyeverything] Starting version check at https://git.karmakrafts.dev/kk/mc-projects/almost-unify-everything/-/raw/master/versions.json?ref_type=heads
[22:52:49] [Forge Version Check/INFO]: [unifyeverything] Found status: UP_TO_DATE Current: 1.0.2.9 Target: null
[22:52:49] [Forge Version Check/INFO]: [dtarsnouveau] Starting version check at https://github.com/DynamicTreesTeam/DynamicTreesVersionInfo/blob/master/Add-ons/ArsNouveau.json?raw=true
[22:52:49] [Forge Version Check/WARN]: Failed to process update information
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 7 column 1 path $
	at com.google.gson.Gson.fromJson(Gson.java:1226) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1124) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:969) ~[gson-2.10.jar%23107!/:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:186) ~[fmlcore-1.20.1-47.4.0.jar%23500!/:?]
	at java.lang.Iterable.forEach(Iterable.java:75) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:117) ~[fmlcore-1.20.1-47.4.0.jar%23500!/:?]
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 7 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:393) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:182) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:144) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1214) ~[gson-2.10.jar%23107!/:?]
	... 6 more
[22:52:49] [Forge Version Check/INFO]: [journeymap] Starting version check at https://forge.curseupdate.com/32274/journeymap
[22:52:51] [Forge Version Check/INFO]: [journeymap] Found status: UP_TO_DATE Current: 5.10.3 Target: null
[22:52:51] [Forge Version Check/INFO]: [configured] Starting version check at https://mrcrayfish.com/modupdatejson?id=configured
[22:52:51] [Forge Version Check/WARN]: Failed to process update information
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.Gson.fromJson(Gson.java:1226) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1124) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:969) ~[gson-2.10.jar%23107!/:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:186) ~[fmlcore-1.20.1-47.4.0.jar%23500!/:?]
	at java.lang.Iterable.forEach(Iterable.java:75) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:117) ~[fmlcore-1.20.1-47.4.0.jar%23500!/:?]
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:393) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:182) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:144) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1214) ~[gson-2.10.jar%23107!/:?]
	... 6 more
[22:52:51] [Forge Version Check/INFO]: [mr_lithosphere] Starting version check at https://api.modrinth.com/updates/iv9jp2k9/forge_updates.json
[22:52:51] [Forge Version Check/INFO]: [mr_lithosphere] Found status: OUTDATED Current: 1.6 Target: 1.7+mod
[22:52:51] [Forge Version Check/INFO]: [brandonscore] Starting version check at https://version-check.covers1624.net/check/?mod=BrandonsCore&mc=1.20.1
[22:52:52] [Forge Version Check/INFO]: [brandonscore] Found status: BETA Current: 3.2.1.302 Target: 3.2.1.302
[22:52:52] [Forge Version Check/INFO]: [draconicevolution] Starting version check at https://version-check.covers1624.net/check/?mod=Draconic-Evolution&mc=1.20.1
[22:52:52] [Render thread/WARN]: Loading Overlay interval of 217 ms
[22:52:52] [Forge Version Check/INFO]: [draconicevolution] Found status: AHEAD Current: 3.1.2.621 Target: null
[22:52:52] [Forge Version Check/INFO]: [moonlight] Starting version check at https://api.modrinth.com/updates/moonlight/forge_updates.json
[22:52:52] [Forge Version Check/INFO]: [moonlight] Found status: OUTDATED Current: 1.20-2.16.21 Target: 1.20-2.16.21-forge
[22:52:52] [Forge Version Check/INFO]: [dtquark] Starting version check at https://github.com/DynamicTreesTeam/DynamicTreesVersionInfo/blob/master/Add-ons/Quark.json?raw=true
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model dtarsnouveau:stripped_red_archwood_branch#radius=10,waterlogged=false:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_red_archwood_log_top
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_red_archwood_log_top_thick
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model gtceu:nullium_nugget#inventory:
    minecraft:textures/atlas/blocks.png:gtceu:item/material_sets/nullium/nugget
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model gtceu:tiny_nullium_dust#inventory:
    minecraft:textures/atlas/blocks.png:gtceu:item/material_sets/nullium/dust_tiny
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_brass_encased_cogwheel#axis=z,bottom_shaft=false,top_shaft=false:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__brasscasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_brass_encased_cogwheel#axis=x,bottom_shaft=false,top_shaft=false:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__brasscasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model gtceu:crumbling_ancient_debris#inventory:
    minecraft:textures/atlas/blocks.png:gtceu:block/crumbling_ancient_debris
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_brass_encased_cogwheel#axis=y,bottom_shaft=false,top_shaft=false:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__brasscasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_brass_encased_cogwheel#axis=x,bottom_shaft=false,top_shaft=true:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__brasscasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model gtceu:cracked_ancient_debris#:
    minecraft:textures/atlas/blocks.png:gtceu:block/cracked_ancient_debris
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_brass_encased_large_cogwheel#inventory:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__brasscasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model dtarsnouveau:stripped_green_archwood_branch#radius=13,waterlogged=true:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_green_archwood_log_top
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_green_archwood_log_top_thick
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model gtceu:small_nullium_dust#inventory:
    minecraft:textures/atlas/blocks.png:gtceu:item/material_sets/nullium/dust_small
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_brass_encased_cogwheel#axis=y,bottom_shaft=false,top_shaft=true:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__brasscasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model gtceu:crumbling_ancient_debris#:
    minecraft:textures/atlas/blocks.png:gtceu:block/crumbling_ancient_debris
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model createaddition:small_light_connector#facing=west,mode=push,powered=true,rotation=x_clockwise_180,variant=default:
    minecraft:textures/atlas/blocks.png:create:block/chute_block
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model dtarsnouveau:stripped_yellow_archwood_branch#radius=8,waterlogged=false:
    minecraft:textures/atlas/blocks.png:ars_elemental:block/stripped_yellow_archwood_log_top
    minecraft:textures/atlas/blocks.png:ars_elemental:block/stripped_yellow_archwood_log_top_thick
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model dtarsnouveau:stripped_purple_archwood_branch#radius=5,waterlogged=true:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_purple_archwood_log_top
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_purple_archwood_log_top_thick
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model ars_nouveau:redstone_relay#facing=east,power=10:
    minecraft:textures/atlas/blocks.png:ars_nouveau:blocks/agronomic_sourcelink
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model dtarsnouveau:stripped_blue_archwood_branch#radius=17,waterlogged=false:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_blue_archwood_log_top
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/stripped_blue_archwood_log_top_thick
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_brass_encased_cogwheel#axis=z,bottom_shaft=false,top_shaft=true:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__brasscasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model create_extra_casing:black_copper_encased_large_cogwheel#inventory:
    minecraft:textures/atlas/blocks.png:create_extra_casing:block/black__coppercasing
[22:52:53] [Worker-ResourceReload-10/WARN]: Missing textures in model gtceu:cracked_ancient_debris#inventory:
    minecraft:textures/atlas/blocks.png:gtceu:block/cracked_ancient_debris
[22:52:53] [Forge Version Check/INFO]: [dtquark] Found status: BETA Current: 1.20.1-2.5.3 Target: null
[22:52:53] [Forge Version Check/INFO]: [supersaturation] Starting version check at https://raw.githubusercontent.com/ArcAios26/supersaturation/master/update.json
[22:52:53] [Forge Version Check/INFO]: [supersaturation] Found status: UP_TO_DATE Current: 1.20.1-5.0.0 Target: null
[22:52:58] [Worker-ResourceReload-0/INFO]: craftingstation has registered tfar.craftingstation.CraftingStationMenu for CraftingTweaks via IMC
[22:52:58] [Worker-ResourceReload-2/INFO]: [com.mrh0.createaddition.CreateAddition:postInit:136]: Create Crafts & Additions Initialized!
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at net.blay09.mods.balm.forge.compat.hudinfo.ForgeJadeModCompat
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at com.ferreusveritas.dynamictrees.compat.waila.WailaCompat
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at de.maxhenkel.gravestone.integration.waila.PluginGraveStone
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at mekanism.common.integration.lookingat.jade.MekanismJadePlugin
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at com.hollingsworth.arsnouveau.client.waila.WailaArsNouveauPlugin
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at net.blay09.mods.waystones.compat.JadeIntegration
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at com.gregtechceu.gtceu.integration.jade.GTJadePlugin
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at snownee.jade.addon.vanilla.VanillaPlugin
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at snownee.jade.addon.universal.UniversalPlugin
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at snownee.jade.addon.core.CorePlugin
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at appeng.integration.modules.jade.JadeModule
[22:52:58] [Worker-ResourceReload-8/INFO]: Registering Ponder Scenes took 126.0 ms
[22:52:58] [Worker-ResourceReload-8/INFO]: Registering Ponder Tags took 5.837 ms
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at com.glodblock.github.extendedae.xmod.jade.JadePlugin
[22:52:58] [Worker-ResourceReload-6/INFO]: Start loading plugin at net.pedroksl.advanced_ae.xmod.jade.JadePlugin
[22:52:58] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.forge.ForgeConfigProvider
[22:52:58] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.framework.FrameworkConfigProvider
[22:52:58] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.jei.JeiConfigProvider
[22:52:58] [Render thread/INFO]: Creating config GUI factories...
[22:52:58] [Render thread/INFO]: Registering config factory for mod ctm. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod structure_gel. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod botania. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod constructionwand. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod rusticdelight. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod toms_storage. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod dynamictrees. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod ratatouille. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod jei. Found 5 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod mekanism. Found 8 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod invtweaks. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod cofh_core. Found 3 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod expandedae. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod ars_nouveau. Found 84 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod extra_gauges. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod forge. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod flywheel. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod gravestone. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod zeta. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod appleskin. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod lootr. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod sophisticatedcore. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod gravestonecurioscompat. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod sophisticatedbackpacks. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod railways. Found 3 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod carryon. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod mae2. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod sodiumdynamiclights. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod farmersdelight. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod patchouli. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod create_hypertube. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod spanorama. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod blasmatech. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod refurbished_furniture. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod undergarden. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod jmi. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod craftingstation. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod copycats. Found 3 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod waystones. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod journeymap. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod draconiccodex. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod ars_botania. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod expatternprovider. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod guideme. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod advanced_ae. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod craftingtweaks. Found 1 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod moonlight. Found 2 config(s)
[22:52:58] [Render thread/INFO]: Registering config factory for mod titanium. Found 2 config(s)
